,song_name,artist_id,artist_name,partition,language_label,gender_label,full_path
3175,4_5.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_5.wav
3176,4_50.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_50.wav
3177,4_51.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_51.wav
3178,4_52.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_52.wav
3179,4_53.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_53.wav
3180,4_54.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_54.wav
3181,4_55.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_55.wav
3182,4_56.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_56.wav
3183,4_57.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_57.wav
3184,4_58.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_58.wav
3185,4_59.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_59.wav
3186,4_6.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_6.wav
3187,4_60.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_60.wav
3188,4_61.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_61.wav
3189,4_62.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_62.wav
3190,4_63.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_63.wav
3191,4_64.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_64.wav
3192,4_65.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_65.wav
3193,4_66.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_66.wav
3194,4_67.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_67.wav
3195,4_68.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_68.wav
3196,4_69.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_69.wav
3197,4_7.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_7.wav
3198,4_70.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_70.wav
3199,4_71.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_71.wav
3200,4_72.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_72.wav
3201,4_73.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_73.wav
3202,4_74.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_74.wav
3203,4_75.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_75.wav
3204,4_76.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_76.wav
3205,4_77.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_77.wav
3206,4_78.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_78.wav
3207,4_79.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_79.wav
3208,4_8.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_8.wav
3209,4_80.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_80.wav
3210,4_81.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_81.wav
3211,4_82.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_82.wav
3212,4_83.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_83.wav
3213,4_84.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_84.wav
3214,4_85.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_85.wav
3215,4_86.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_86.wav
3216,4_87.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_87.wav
3217,4_88.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_88.wav
3218,4_89.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_89.wav
3219,4_9.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_9.wav
3220,4_90.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_90.wav
3221,4_91.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_91.wav
3222,4_92.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_92.wav
3223,4_93.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_93.wav
3224,4_94.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_94.wav
3225,4_95.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_95.wav
3226,4_96.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_96.wav
3227,4_97.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_97.wav
3228,4_98.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_98.wav
3229,4_99.wav,95,Dalida,TRAIN,French,female,TRAIN/95/4_99.wav
3230,0_1.wav,96,Daniela Romo,TRAIN,Spanish,female,TRAIN/96/0_1.wav
3231,0_2.wav,96,Daniela Romo,TRAIN,Spanish,female,TRAIN/96/0_2.wav
3232,0_3.wav,96,Daniela Romo,TRAIN,Spanish,female,TRAIN/96/0_3.wav
3233,0_4.wav,96,Daniela Romo,TRAIN,Spanish,female,TRAIN/96/0_4.wav
3234,0_5.wav,96,Daniela Romo,TRAIN,Spanish,female,TRAIN/96/0_5.wav
3235,0_6.wav,96,Daniela Romo,TRAIN,Spanish,female,TRAIN/96/0_6.wav
3236,1_1.wav,96,Daniela Romo,TRAIN,Spanish,female,TRAIN/96/1_1.wav
3237,1_2.wav,96,Daniela Romo,TRAIN,Spanish,female,TRAIN/96/1_2.wav
3238,1_3.wav,96,Daniela Romo,TRAIN,Spanish,female,TRAIN/96/1_3.wav
3239,1_4.wav,96,Daniela Romo,TRAIN,Spanish,female,TRAIN/96/1_4.wav
3240,1_5.wav,96,Daniela Romo,TRAIN,Spanish,female,TRAIN/96/1_5.wav
3241,1_6.wav,96,Daniela Romo,TRAIN,Spanish,female,TRAIN/96/1_6.wav
3242,2_1.wav,96,Daniela Romo,TRAIN,Spanish,female,TRAIN/96/2_1.wav
3243,2_2.wav,96,Daniela Romo,TRAIN,Spanish,female,TRAIN/96/2_2.wav
3244,2_3.wav,96,Daniela Romo,TRAIN,Spanish,female,TRAIN/96/2_3.wav
3245,2_4.wav,96,Daniela Romo,TRAIN,Spanish,female,TRAIN/96/2_4.wav
3246,2_5.wav,96,Daniela Romo,TRAIN,Spanish,female,TRAIN/96/2_5.wav
3247,2_6.wav,96,Daniela Romo,TRAIN,Spanish,female,TRAIN/96/2_6.wav
3248,2_7.wav,96,Daniela Romo,TRAIN,Spanish,female,TRAIN/96/2_7.wav
3249,0_1.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/0_1.wav
3250,0_2.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/0_2.wav
3251,0_3.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/0_3.wav
3252,0_4.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/0_4.wav
3253,0_5.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/0_5.wav
3254,0_6.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/0_6.wav
3255,0_7.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/0_7.wav
3256,1_1.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/1_1.wav
3257,1_2.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/1_2.wav
3258,1_3.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/1_3.wav
3259,1_4.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/1_4.wav
3260,1_5.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/1_5.wav
3261,1_6.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/1_6.wav
3262,2_1.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/2_1.wav
3263,2_2.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/2_2.wav
3264,2_3.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/2_3.wav
3265,2_4.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/2_4.wav
3266,2_5.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/2_5.wav
3267,2_6.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/2_6.wav
3268,2_7.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/2_7.wav
3269,3_1.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/3_1.wav
3270,3_2.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/3_2.wav
3271,3_3.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/3_3.wav
3272,3_4.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/3_4.wav
3273,3_5.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/3_5.wav
3274,3_6.wav,97,Danna Paola,TRAIN,Spanish,female,TRAIN/97/3_6.wav
3275,0_1.wav,98,Dany Brillant,AUXILIARY,French,male,AUXILIARY/98/0_1.wav
3276,0_2.wav,98,Dany Brillant,AUXILIARY,French,male,AUXILIARY/98/0_2.wav
3277,0_3.wav,98,Dany Brillant,AUXILIARY,French,male,AUXILIARY/98/0_3.wav
3278,0_4.wav,98,Dany Brillant,AUXILIARY,French,male,AUXILIARY/98/0_4.wav
3279,0_5.wav,98,Dany Brillant,AUXILIARY,French,male,AUXILIARY/98/0_5.wav
3280,0_6.wav,98,Dany Brillant,AUXILIARY,French,male,AUXILIARY/98/0_6.wav
3281,0_7.wav,98,Dany Brillant,AUXILIARY,French,male,AUXILIARY/98/0_7.wav
3282,0_8.wav,98,Dany Brillant,AUXILIARY,French,male,AUXILIARY/98/0_8.wav
3283,0_1.wav,99,Dave,TRAIN,French,male,TRAIN/99/0_1.wav
3284,0_10.wav,99,Dave,TRAIN,French,male,TRAIN/99/0_10.wav
3285,0_2.wav,99,Dave,TRAIN,French,male,TRAIN/99/0_2.wav
3286,0_3.wav,99,Dave,TRAIN,French,male,TRAIN/99/0_3.wav
3287,0_4.wav,99,Dave,TRAIN,French,male,TRAIN/99/0_4.wav
3288,0_5.wav,99,Dave,TRAIN,French,male,TRAIN/99/0_5.wav
3289,0_6.wav,99,Dave,TRAIN,French,male,TRAIN/99/0_6.wav
3290,0_7.wav,99,Dave,TRAIN,French,male,TRAIN/99/0_7.wav
3291,0_8.wav,99,Dave,TRAIN,French,male,TRAIN/99/0_8.wav
3292,0_9.wav,99,Dave,TRAIN,French,male,TRAIN/99/0_9.wav
3293,10_1.wav,99,Dave,TRAIN,French,male,TRAIN/99/10_1.wav
3294,10_10.wav,99,Dave,TRAIN,French,male,TRAIN/99/10_10.wav
3295,10_11.wav,99,Dave,TRAIN,French,male,TRAIN/99/10_11.wav
3296,10_12.wav,99,Dave,TRAIN,French,male,TRAIN/99/10_12.wav
3297,10_2.wav,99,Dave,TRAIN,French,male,TRAIN/99/10_2.wav
3298,10_3.wav,99,Dave,TRAIN,French,male,TRAIN/99/10_3.wav
3299,10_4.wav,99,Dave,TRAIN,French,male,TRAIN/99/10_4.wav
3300,10_5.wav,99,Dave,TRAIN,French,male,TRAIN/99/10_5.wav
3301,10_6.wav,99,Dave,TRAIN,French,male,TRAIN/99/10_6.wav
3302,10_7.wav,99,Dave,TRAIN,French,male,TRAIN/99/10_7.wav
3303,10_8.wav,99,Dave,TRAIN,French,male,TRAIN/99/10_8.wav
3304,10_9.wav,99,Dave,TRAIN,French,male,TRAIN/99/10_9.wav
3305,11_1.wav,99,Dave,TRAIN,French,male,TRAIN/99/11_1.wav
3306,12_1.wav,99,Dave,TRAIN,French,male,TRAIN/99/12_1.wav
3307,15_1.wav,99,Dave,TRAIN,French,male,TRAIN/99/15_1.wav
3308,16_1.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_1.wav
3309,16_10.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_10.wav
3310,16_100.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_100.wav
3311,16_101.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_101.wav
3312,16_102.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_102.wav
3313,16_103.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_103.wav
3314,16_104.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_104.wav
3315,16_105.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_105.wav
3316,16_106.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_106.wav
3317,16_107.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_107.wav
3318,16_108.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_108.wav
3319,16_109.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_109.wav
3320,16_11.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_11.wav
3321,16_110.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_110.wav
3322,16_111.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_111.wav
3323,16_112.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_112.wav
3324,16_113.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_113.wav
3325,16_114.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_114.wav
3326,16_115.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_115.wav
3327,16_116.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_116.wav
3328,16_117.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_117.wav
3329,16_118.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_118.wav
3330,16_119.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_119.wav
3331,16_12.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_12.wav
3332,16_120.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_120.wav
3333,16_121.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_121.wav
3334,16_122.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_122.wav
3335,16_123.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_123.wav
3336,16_124.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_124.wav
3337,16_125.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_125.wav
3338,16_126.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_126.wav
3339,16_127.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_127.wav
3340,16_128.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_128.wav
3341,16_129.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_129.wav
3342,16_13.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_13.wav
3343,16_130.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_130.wav
3344,16_131.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_131.wav
3345,16_132.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_132.wav
3346,16_133.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_133.wav
3347,16_134.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_134.wav
3348,16_135.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_135.wav
3349,16_136.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_136.wav
3350,16_137.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_137.wav
3351,16_138.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_138.wav
3352,16_139.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_139.wav
3353,16_14.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_14.wav
3354,16_140.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_140.wav
3355,16_141.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_141.wav
3356,16_142.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_142.wav
3357,16_143.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_143.wav
3358,16_144.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_144.wav
3359,16_145.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_145.wav
3360,16_146.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_146.wav
3361,16_147.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_147.wav
3362,16_148.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_148.wav
3363,16_149.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_149.wav
3364,16_15.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_15.wav
3365,16_150.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_150.wav
3366,16_151.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_151.wav
3367,16_152.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_152.wav
3368,16_153.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_153.wav
3369,16_154.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_154.wav
3370,16_155.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_155.wav
3371,16_156.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_156.wav
3372,16_157.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_157.wav
3373,16_158.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_158.wav
3374,16_159.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_159.wav
3375,16_16.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_16.wav
3376,16_160.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_160.wav
3377,16_161.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_161.wav
3378,16_162.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_162.wav
3379,16_163.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_163.wav
3380,16_164.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_164.wav
3381,16_165.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_165.wav
3382,16_166.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_166.wav
3383,16_167.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_167.wav
3384,16_168.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_168.wav
3385,16_169.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_169.wav
3386,16_17.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_17.wav
3387,16_170.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_170.wav
3388,16_171.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_171.wav
3389,16_172.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_172.wav
3390,16_173.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_173.wav
3391,16_174.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_174.wav
3392,16_175.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_175.wav
3393,16_176.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_176.wav
3394,16_177.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_177.wav
3395,16_178.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_178.wav
3396,16_179.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_179.wav
3397,16_18.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_18.wav
3398,16_180.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_180.wav
3399,16_181.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_181.wav
3400,16_182.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_182.wav
3401,16_183.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_183.wav
3402,16_184.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_184.wav
3403,16_185.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_185.wav
3404,16_186.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_186.wav
3405,16_187.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_187.wav
3406,16_188.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_188.wav
3407,16_189.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_189.wav
3408,16_19.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_19.wav
3409,16_190.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_190.wav
3410,16_191.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_191.wav
3411,16_192.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_192.wav
3412,16_193.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_193.wav
3413,16_194.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_194.wav
3414,16_195.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_195.wav
3415,16_196.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_196.wav
3416,16_197.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_197.wav
3417,16_2.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_2.wav
3418,16_20.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_20.wav
3419,16_21.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_21.wav
3420,16_22.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_22.wav
3421,16_23.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_23.wav
3422,16_24.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_24.wav
3423,16_25.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_25.wav
3424,16_26.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_26.wav
3425,16_27.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_27.wav
3426,16_28.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_28.wav
3427,16_29.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_29.wav
3428,16_3.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_3.wav
3429,16_30.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_30.wav
3430,16_31.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_31.wav
3431,16_32.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_32.wav
3432,16_33.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_33.wav
3433,16_34.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_34.wav
3434,16_35.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_35.wav
3435,16_36.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_36.wav
3436,16_37.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_37.wav
3437,16_38.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_38.wav
3438,16_39.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_39.wav
3439,16_4.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_4.wav
3440,16_40.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_40.wav
3441,16_41.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_41.wav
3442,16_42.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_42.wav
3443,16_43.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_43.wav
3444,16_44.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_44.wav
3445,16_45.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_45.wav
3446,16_46.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_46.wav
3447,16_47.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_47.wav
3448,16_48.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_48.wav
3449,16_49.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_49.wav
3450,16_5.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_5.wav
3451,16_50.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_50.wav
3452,16_51.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_51.wav
3453,16_52.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_52.wav
3454,16_53.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_53.wav
3455,16_54.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_54.wav
3456,16_55.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_55.wav
3457,16_56.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_56.wav
3458,16_57.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_57.wav
3459,16_58.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_58.wav
3460,16_59.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_59.wav
3461,16_6.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_6.wav
3462,16_60.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_60.wav
3463,16_61.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_61.wav
3464,16_62.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_62.wav
3465,16_63.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_63.wav
3466,16_64.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_64.wav
3467,16_65.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_65.wav
3468,16_66.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_66.wav
3469,16_67.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_67.wav
3470,16_68.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_68.wav
3471,16_69.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_69.wav
3472,16_7.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_7.wav
3473,16_70.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_70.wav
3474,16_71.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_71.wav
3475,16_72.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_72.wav
3476,16_73.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_73.wav
3477,16_74.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_74.wav
3478,16_75.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_75.wav
3479,16_76.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_76.wav
3480,16_77.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_77.wav
3481,16_78.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_78.wav
3482,16_79.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_79.wav
3483,16_8.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_8.wav
3484,16_80.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_80.wav
3485,16_81.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_81.wav
3486,16_82.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_82.wav
3487,16_83.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_83.wav
3488,16_84.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_84.wav
3489,16_85.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_85.wav
3490,16_86.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_86.wav
3491,16_87.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_87.wav
3492,16_88.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_88.wav
3493,16_89.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_89.wav
3494,16_9.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_9.wav
3495,16_90.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_90.wav
3496,16_91.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_91.wav
3497,16_92.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_92.wav
3498,16_93.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_93.wav
3499,16_94.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_94.wav
3500,16_95.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_95.wav
3501,16_96.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_96.wav
3502,16_97.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_97.wav
3503,16_98.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_98.wav
3504,16_99.wav,99,Dave,TRAIN,French,male,TRAIN/99/16_99.wav
